date,variables,data
2022-11-26T00:30:00Z,temperature,27.95
2022-11-26T00:30:00Z,ph,8.00301743447078
2022-11-26T01:00:00Z,temperature,27.9
2022-11-26T01:00:00Z,ph,8.00210126338435
2022-11-26T01:30:00Z,temperature,27.95
2022-11-26T01:30:00Z,ph,8.00166421912172
2022-11-26T02:00:00Z,temperature,27.87
2022-11-26T02:00:00Z,ph,8.00030612567264
2022-11-26T02:30:00Z,temperature,27.78
2022-11-26T02:30:00Z,ph,8.00087607611479
2022-11-26T03:00:00Z,temperature,27.63
2022-11-26T03:00:00Z,ph,8.00191706178891
2022-11-26T03:30:00Z,temperature,27.55
2022-11-26T03:30:00Z,ph,8.00001558424222
2022-11-26T04:00:00Z,temperature,27.6
2022-11-26T04:00:00Z,ph,8.00120412625094
2022-11-26T04:30:00Z,temperature,27.58
2022-11-26T04:30:00Z,ph,8.00099973291375
2022-11-26T05:00:00Z,temperature,27.6
2022-11-26T05:00:00Z,ph,8.00066221020658
2022-11-26T05:30:00Z,temperature,27.63
2022-11-26T05:30:00Z,ph,8.0005624068012
2022-11-26T06:00:00Z,temperature,27.58
2022-11-26T06:00:00Z,ph,7.99720606833134
2022-11-26T06:30:00Z,temperature,27.58
2022-11-26T06:30:00Z,ph,7.99530923604013
2022-11-26T07:00:00Z,temperature,27.55
2022-11-26T07:00:00Z,ph,7.99757655656519
2022-11-26T07:30:00Z,temperature,27.6
2022-11-26T07:30:00Z,ph,8.00066221020658
2022-11-26T08:00:00Z,temperature,27.6
2022-11-26T08:00:00Z,ph,7.99876550405132
2022-11-26T08:30:00Z,temperature,27.65
2022-11-26T08:30:00Z,ph,8.00049588225701
2022-11-26T09:00:00Z,temperature,27.75
2022-11-26T09:00:00Z,ph,7.9950177560781
2022-11-26T09:30:00Z,temperature,27.65
2022-11-26T09:30:00Z,ph,7.99291031870184
2022-11-26T10:00:00Z,temperature,27.65
2022-11-26T10:00:00Z,ph,7.98315745127376
2022-11-26T10:30:00Z,temperature,27.55
2022-11-26T10:30:00Z,ph,7.98429740587913
2022-11-26T11:00:00Z,temperature,27.55
2022-11-26T11:00:00Z,ph,7.98402640280391
2022-11-26T11:30:00Z,temperature,27.55
2022-11-26T11:30:00Z,ph,7.98131637205165
2022-11-26T12:00:00Z,temperature,27.53
2022-11-26T12:00:00Z,ph,7.9849049173282
2022-11-26T12:30:00Z,temperature,27.6
2022-11-26T12:30:00Z,ph,7.98277898074265
2022-11-26T13:00:00Z,temperature,27.48
2022-11-26T13:00:00Z,ph,7.98642404957814
2022-11-26T13:30:00Z,temperature,27.46
2022-11-26T13:30:00Z,ph,7.9927246123493
2022-11-26T14:00:00Z,temperature,27.33
2022-11-26T14:00:00Z,ph,7.99017087517783
2022-11-26T14:30:00Z,temperature,27.28
2022-11-26T14:30:00Z,ph,7.99711682748956
2022-11-26T15:00:00Z,temperature,27.31
2022-11-26T15:00:00Z,ph,7.99403385685327
2022-11-26T15:30:00Z,temperature,27.26
2022-11-26T15:30:00Z,ph,7.99365676818853
2022-11-26T16:00:00Z,temperature,27.31
2022-11-26T16:00:00Z,ph,7.99566117408463
2022-11-26T16:30:00Z,temperature,27.43
2022-11-26T16:30:00Z,ph,7.99770369270424
2022-11-26T17:00:00Z,temperature,27.58
2022-11-26T17:00:00Z,ph,7.99828997249774
2022-11-26T17:30:00Z,temperature,27.83
2022-11-26T17:30:00Z,ph,7.99421178880348
2022-11-26T18:00:00Z,temperature,27.9
2022-11-26T18:00:00Z,ph,7.98775479842119
2022-11-26T18:30:00Z,temperature,27.92
2022-11-26T18:30:00Z,ph,7.99012521464542
2022-11-26T19:00:00Z,temperature,27.85
2022-11-26T19:00:00Z,ph,7.9936042644512
2022-11-26T19:30:00Z,temperature,27.68
2022-11-26T19:30:00Z,ph,7.9960619365301
2022-11-26T20:00:00Z,temperature,27.55
2022-11-26T20:00:00Z,ph,7.98944646430842
2022-11-26T20:30:00Z,temperature,27.6
2022-11-26T20:30:00Z,ph,7.99144963745243
2022-11-26T21:00:00Z,temperature,27.65
2022-11-26T21:00:00Z,ph,7.9880338849878
2022-11-26T21:30:00Z,temperature,27.6
2022-11-26T21:30:00Z,ph,7.98901101525281
2022-11-26T22:00:00Z,temperature,27.38
2022-11-26T22:00:00Z,ph,7.98295607765574
2022-11-26T22:30:00Z,temperature,27.33
2022-11-26T22:30:00Z,ph,7.98176362908883
2022-11-26T23:00:00Z,temperature,27.43
2022-11-26T23:00:00Z,ph,7.98035257182839
2022-11-26T23:30:00Z,temperature,27.41
2022-11-26T23:30:00Z,ph,7.97879102890305
2022-11-27T00:00:00Z,temperature,27.41
2022-11-27T00:00:00Z,ph,7.96875924467378
2022-11-27T00:30:00Z,temperature,27.43
2022-11-27T00:30:00Z,ph,7.96489922979834
2022-11-27T01:00:00Z,temperature,27.41
2022-11-27T01:00:00Z,ph,7.96930150328077
2022-11-27T01:30:00Z,temperature,27.38
2022-11-27T01:30:00Z,ph,7.96668669559323
2022-11-27T02:00:00Z,temperature,27.55
2022-11-27T02:00:00Z,ph,7.97074725211785
2022-11-27T02:30:00Z,temperature,27.43
2022-11-27T02:30:00Z,ph,7.96950812128099
2022-11-27T03:00:00Z,temperature,27.63
2022-11-27T03:00:00Z,ph,7.96994720407878
2022-11-27T03:30:00Z,temperature,27.63
2022-11-27T03:30:00Z,ph,7.98782864991665
2022-11-27T04:00:00Z,temperature,27.6
2022-11-27T04:00:00Z,ph,7.98819814118626
2022-11-27T04:30:00Z,temperature,27.53
2022-11-27T04:30:00Z,ph,7.98382083292564
2022-11-27T05:00:00Z,temperature,27.51
2022-11-27T05:00:00Z,ph,7.98307315744224
2022-11-27T05:30:00Z,temperature,27.48
2022-11-27T05:30:00Z,ph,7.98967684367411
2022-11-27T06:00:00Z,temperature,27.46
2022-11-27T06:00:00Z,ph,7.98892943343068
2022-11-27T06:30:00Z,temperature,27.46
2022-11-27T06:30:00Z,ph,7.9867607597629
2022-11-27T07:00:00Z,temperature,27.51
2022-11-27T07:00:00Z,ph,7.99228848780955
2022-11-27T07:30:00Z,temperature,27.48
2022-11-27T07:30:00Z,ph,7.99320070394475
2022-11-27T08:00:00Z,temperature,27.33
2022-11-27T08:00:00Z,ph,7.98366203949602
2022-11-27T08:30:00Z,temperature,27.48
2022-11-27T08:30:00Z,ph,7.98533978487948
2022-11-27T09:00:00Z,temperature,27.41
2022-11-27T09:00:00Z,ph,7.98611152009738
2022-11-27T09:30:00Z,temperature,27.33
2022-11-27T09:30:00Z,ph,7.99261168855851
2022-11-27T10:00:00Z,temperature,27.28
2022-11-27T10:00:00Z,ph,7.98789444238259
2022-11-27T10:30:00Z,temperature,27.28
2022-11-27T10:30:00Z,ph,7.98409698969149
2022-11-27T11:00:00Z,temperature,27.14
2022-11-27T11:00:00Z,ph,7.98347028386249
2022-11-27T11:30:00Z,temperature,27.38
2022-11-27T11:30:00Z,ph,7.99081961231929
2022-11-27T12:00:00Z,temperature,27.51
2022-11-27T12:00:00Z,ph,7.99987758340615
2022-11-27T12:30:00Z,temperature,27.58
2022-11-27T12:30:00Z,ph,7.99639314020654
2022-11-27T13:00:00Z,temperature,27.58
2022-11-27T13:00:00Z,ph,8.00045778083055
2022-11-27T13:30:00Z,temperature,27.58
2022-11-27T13:30:00Z,ph,7.99801899645614
2022-11-27T14:00:00Z,temperature,27.58
2022-11-27T14:00:00Z,ph,7.99639314020654
2022-11-27T14:30:00Z,temperature,27.65
2022-11-27T14:30:00Z,ph,7.9858665811149
2022-11-27T15:00:00Z,temperature,27.63
2022-11-27T15:00:00Z,ph,7.99243447687489
2022-11-27T15:30:00Z,temperature,27.63
2022-11-27T15:30:00Z,ph,7.989996097897
2022-11-27T16:00:00Z,temperature,27.63
2022-11-27T16:00:00Z,ph,7.99893682081593
2022-11-27T16:30:00Z,temperature,27.63
2022-11-27T16:30:00Z,ph,7.99378913186261
2022-11-27T17:00:00Z,temperature,27.63
2022-11-27T17:00:00Z,ph,7.99595657984296
2022-11-27T17:30:00Z,temperature,27.58
2022-11-27T17:30:00Z,ph,7.98934776312491
2022-11-27T18:00:00Z,temperature,27.6
2022-11-27T18:00:00Z,ph,7.99578496580733
2022-11-27T18:30:00Z,temperature,27.6
2022-11-27T18:30:00Z,ph,7.99415921767424
2022-11-27T19:00:00Z,temperature,27.73
2022-11-27T19:00:00Z,ph,7.98885455243506
2022-11-27T19:30:00Z,temperature,27.68
2022-11-27T19:30:00Z,ph,7.98793535747634
2022-11-27T20:00:00Z,temperature,27.51
2022-11-27T20:00:00Z,ph,7.9898491356535
2022-11-27T20:30:00Z,temperature,27.43
2022-11-27T20:30:00Z,ph,7.98306368446524
2022-11-27T21:00:00Z,temperature,27.43
2022-11-27T21:00:00Z,ph,7.99824591523161
2022-11-27T21:30:00Z,temperature,27.6
2022-11-27T21:30:00Z,ph,7.99524304976297
2022-11-27T22:00:00Z,temperature,27.63
2022-11-27T22:00:00Z,ph,7.99514378685033
2022-11-27T22:30:00Z,temperature,27.48
2022-11-27T22:30:00Z,ph,7.99428496864341
2022-11-27T23:00:00Z,temperature,27.48
2022-11-27T23:00:00Z,ph,7.99726669656472
2022-11-27T23:30:00Z,temperature,27.48
2022-11-27T23:30:00Z,ph,7.99184537307143
2022-11-28T00:00:00Z,temperature,27.43
2022-11-28T00:00:00Z,ph,7.98469035204735
2022-11-28T00:30:00Z,temperature,27.36
2022-11-28T00:30:00Z,ph,7.97786918081454
2022-11-28T01:00:00Z,temperature,27.43
2022-11-28T01:00:00Z,ph,7.97520145781838
2022-11-28T01:30:00Z,temperature,27.33
2022-11-28T01:30:00Z,ph,7.97850921124792
2022-11-28T02:00:00Z,temperature,27.26
2022-11-28T02:00:00Z,ph,7.98144985765062
2022-11-28T02:30:00Z,temperature,27.28
2022-11-28T02:30:00Z,ph,7.98192701672514
2022-11-28T03:00:00Z,temperature,27.33
2022-11-28T03:00:00Z,ph,7.98067882314186
2022-11-28T03:30:00Z,temperature,27.38
2022-11-28T03:30:00Z,ph,7.97997335761095
2022-11-28T04:00:00Z,temperature,27.43
2022-11-28T04:00:00Z,ph,7.98089479435576
2022-11-28T04:30:00Z,temperature,27.48
2022-11-28T04:30:00Z,ph,7.98181592460885
2022-11-28T05:00:00Z,temperature,27.53
2022-11-28T05:00:00Z,ph,7.98219470632181
2022-11-28T05:30:00Z,temperature,27.58
2022-11-28T05:30:00Z,ph,7.98121848187688
2022-11-28T06:00:00Z,temperature,27.55
2022-11-28T06:00:00Z,ph,7.97996135667552
2022-11-28T06:30:00Z,temperature,27.55
2022-11-28T06:30:00Z,ph,7.97887734437462
2022-11-28T07:00:00Z,temperature,27.53
2022-11-28T07:00:00Z,ph,7.98165266412053
2022-11-28T07:30:00Z,temperature,27.55
2022-11-28T07:30:00Z,ph,7.98565242125526
2022-11-28T08:00:00Z,temperature,27.51
2022-11-28T08:00:00Z,ph,7.99066225303885
2022-11-28T08:30:00Z,temperature,27.46
2022-11-28T08:30:00Z,ph,7.98811618080526
2022-11-28T09:00:00Z,temperature,27.38
2022-11-28T09:00:00Z,ph,7.98458301586199
2022-11-28T09:30:00Z,temperature,27.41
2022-11-28T09:30:00Z,ph,7.9852981321869
2022-11-28T10:00:00Z,temperature,27.51
2022-11-28T10:00:00Z,ph,7.97765237487324
2022-11-28T10:30:00Z,temperature,27.65
2022-11-28T10:30:00Z,ph,7.97638462667093
2022-11-28T11:00:00Z,temperature,27.58
2022-11-28T11:00:00Z,ph,7.98365726625129
2022-11-28T11:30:00Z,temperature,27.48
2022-11-28T11:30:00Z,ph,7.97558140259156
2022-11-28T12:00:00Z,temperature,27.36
2022-11-28T12:00:00Z,ph,7.97651330874694
2022-11-28T12:30:00Z,temperature,27.48
2022-11-28T12:30:00Z,ph,7.97829206433821
2022-11-28T13:00:00Z,temperature,27.68
2022-11-28T13:00:00Z,ph,7.98820624344479
2022-11-28T13:30:00Z,temperature,27.68
2022-11-28T13:30:00Z,ph,7.98658092763404
2022-11-28T14:00:00Z,temperature,27.95
2022-11-28T14:00:00Z,ph,7.98569627800281
2022-11-28T14:30:00Z,temperature,27.83
2022-11-28T14:30:00Z,ph,7.98311099899386
2022-11-28T15:00:00Z,temperature,27.8
2022-11-28T15:00:00Z,ph,7.98591677609873
2022-11-28T15:30:00Z,temperature,27.8
2022-11-28T15:30:00Z,ph,7.99376933693001
2022-11-28T16:00:00Z,temperature,27.78
2022-11-28T16:00:00Z,ph,7.99789732060784
2022-11-28T16:30:00Z,temperature,27.73
2022-11-28T16:30:00Z,ph,8.00591753255843
2022-11-28T17:00:00Z,temperature,27.55
2022-11-28T17:00:00Z,ph,8.00489363959628
2022-11-28T17:30:00Z,temperature,27.55
2022-11-28T17:30:00Z,ph,8.00922968879989
2022-11-28T18:00:00Z,temperature,27.58
2022-11-28T18:00:00Z,ph,8.00912901416179
2022-11-28T18:30:00Z,temperature,27.65
2022-11-28T18:30:00Z,ph,8.00889418476452
2022-11-28T19:00:00Z,temperature,27.83
2022-11-28T19:00:00Z,ph,8.00802008832275
2022-11-28T19:30:00Z,temperature,27.75
2022-11-28T19:30:00Z,ph,8.00503820533466
2022-11-28T20:00:00Z,temperature,28
2022-11-28T20:00:00Z,ph,8.00203911438851
2022-11-28T20:30:00Z,temperature,28.02
2022-11-28T20:30:00Z,ph,8.00089025283962
2022-11-28T21:00:00Z,temperature,27.8
2022-11-28T21:00:00Z,ph,8.00595434511648
2022-11-28T21:30:00Z,temperature,27.8
2022-11-28T21:30:00Z,ph,8.00595434511648
2022-11-28T22:00:00Z,temperature,27.85
2022-11-28T22:00:00Z,ph,8.0079531124689
2022-11-28T22:30:00Z,temperature,27.95
2022-11-28T22:30:00Z,ph,8.0035587206104
2022-11-28T23:00:00Z,temperature,28.07
2022-11-28T23:00:00Z,ph,8.00099465420107
2022-11-28T23:30:00Z,temperature,28.1
2022-11-28T23:30:00Z,ph,8.00089497339504
2022-11-29T00:00:00Z,temperature,28.12
2022-11-29T00:00:00Z,ph,7.99595970412729
2022-11-29T00:30:00Z,temperature,28.12
2022-11-29T00:30:00Z,ph,7.99623019448427
2022-11-29T01:00:00Z,temperature,27.78
2022-11-29T01:00:00Z,ph,8.0019592599355
2022-11-29T01:30:00Z,temperature,27.73
2022-11-29T01:30:00Z,ph,7.98397941525696
2022-11-29T02:00:00Z,temperature,27.75
2022-11-29T02:00:00Z,ph,7.97795591004666
2022-11-29T02:30:00Z,temperature,27.73
2022-11-29T02:30:00Z,ph,7.9815418466679
2022-11-29T03:00:00Z,temperature,27.78
2022-11-29T03:00:00Z,ph,7.98056637947648
2022-11-29T03:30:00Z,temperature,28.05
2022-11-29T03:30:00Z,ph,7.97725243593138
2022-11-29T04:00:00Z,temperature,28.12
2022-11-29T04:00:00Z,ph,7.9827056766352404
2022-11-29T04:30:00Z,temperature,27.8
2022-11-29T04:30:00Z,ph,7.98483366425993
2022-11-29T05:00:00Z,temperature,27.78
2022-11-29T05:00:00Z,ph,7.98489911475932
2022-11-29T05:30:00Z,temperature,28.05
2022-11-29T05:30:00Z,ph,7.96751252008848
2022-11-29T06:00:00Z,temperature,28.1
2022-11-29T06:00:00Z,ph,7.9797953248835
2022-11-29T06:30:00Z,temperature,28.1
2022-11-29T06:30:00Z,ph,7.98601701611126
2022-11-29T07:00:00Z,temperature,28.07
2022-11-29T07:00:00Z,ph,7.97881076332171
2022-11-29T07:30:00Z,temperature,28.02
2022-11-29T07:30:00Z,ph,7.98627892381193
2022-11-29T08:00:00Z,temperature,28.05
2022-11-29T08:00:00Z,ph,7.98861567108143
2022-11-29T08:30:00Z,temperature,28.05
2022-11-29T08:30:00Z,ph,7.99267396934931
2022-11-29T09:00:00Z,temperature,27.85
2022-11-29T09:00:00Z,ph,7.98791887184041
2022-11-29T09:30:00Z,temperature,28.02
2022-11-29T09:30:00Z,ph,7.98465544280886
2022-11-29T10:00:00Z,temperature,27.97
2022-11-29T10:00:00Z,ph,7.98914893773848
2022-11-29T10:30:00Z,temperature,27.9
2022-11-29T10:30:00Z,ph,7.9807169099487
2022-11-29T11:00:00Z,temperature,28.07
2022-11-29T11:00:00Z,ph,7.98043397484947
2022-11-29T11:30:00Z,temperature,28.1
2022-11-29T11:30:00Z,ph,7.980336341512
2022-11-29T12:00:00Z,temperature,28.07
2022-11-29T12:00:00Z,ph,7.98043397484947
2022-11-29T12:30:00Z,temperature,28.07
2022-11-29T12:30:00Z,ph,7.98016343959484
2022-11-29T13:00:00Z,temperature,27.83
2022-11-29T13:00:00Z,ph,7.97363471501005
2022-11-29T13:30:00Z,temperature,27.73
2022-11-29T13:30:00Z,ph,7.97720839139848
2022-11-29T14:00:00Z,temperature,27.7
2022-11-29T14:00:00Z,ph,7.98489013581373
2022-11-29T14:30:00Z,temperature,27.95
2022-11-29T14:30:00Z,ph,7.98732013642168
2022-11-29T15:00:00Z,temperature,28.02
2022-11-29T15:00:00Z,ph,7.98627892381193
2022-11-29T15:30:00Z,temperature,27.83
2022-11-29T15:30:00Z,ph,7.99123352812285
2022-11-29T16:00:00Z,temperature,27.7
2022-11-29T16:00:00Z,ph,7.99382877852724
2022-11-29T16:30:00Z,temperature,27.75
2022-11-29T16:30:00Z,ph,7.9950177560781
2022-11-29T17:00:00Z,temperature,27.68
2022-11-29T17:00:00Z,ph,7.99524927862472
2022-11-29T17:30:00Z,temperature,27.63
2022-11-29T17:30:00Z,ph,7.99974961380857
2022-11-29T18:00:00Z,temperature,27.65
2022-11-29T18:00:00Z,ph,8.00889418476452
2022-11-29T18:30:00Z,temperature,27.78
2022-11-29T18:30:00Z,ph,7.99789732060784
2022-11-29T19:00:00Z,temperature,27.75
2022-11-29T19:00:00Z,ph,7.99528857903098
2022-11-29T19:30:00Z,temperature,27.7
2022-11-29T19:30:00Z,ph,7.98191058824256
2022-11-29T20:00:00Z,temperature,27.7
2022-11-29T20:00:00Z,ph,7.99220357076115
2022-11-29T20:30:00Z,temperature,27.73
2022-11-29T20:30:00Z,ph,7.99833398583693
2022-11-29T21:00:00Z,temperature,27.8
2022-11-29T21:00:00Z,ph,7.9986433402046
2022-11-29T21:30:00Z,temperature,27.78
2022-11-29T21:30:00Z,ph,7.99898050442855
2022-11-29T22:00:00Z,temperature,27.7
2022-11-29T22:00:00Z,ph,8.00114221347465
2022-11-29T22:30:00Z,temperature,27.63
2022-11-29T22:30:00Z,ph,8.00543916475698
2022-11-29T23:00:00Z,temperature,27.68
2022-11-29T23:00:00Z,ph,8.00418851558386
2022-11-29T23:30:00Z,temperature,27.68
2022-11-29T23:30:00Z,ph,8.00364674364694
2022-11-30T00:00:00Z,temperature,27.7
2022-11-30T00:00:00Z,ph,7.9949122503713
2022-11-30T00:30:00Z,temperature,27.83
2022-11-30T00:30:00Z,ph,7.99285803394865
2022-11-30T01:00:00Z,temperature,27.83
2022-11-30T01:00:00Z,ph,7.98798451647126
2022-11-30T01:30:00Z,temperature,27.73
2022-11-30T01:30:00Z,ph,7.99725062201957
2022-11-30T02:00:00Z,temperature,27.68
2022-11-30T02:00:00Z,ph,8.00093788396235
2022-11-30T02:30:00Z,temperature,27.7
2022-11-30T02:30:00Z,ph,8.00114221347465
2022-11-30T03:00:00Z,temperature,27.7
2022-11-30T03:00:00Z,ph,7.99707919405942
2022-11-30T03:30:00Z,temperature,27.85
2022-11-30T03:30:00Z,ph,7.99225059954387
2022-11-30T04:00:00Z,temperature,27.83
2022-11-30T04:00:00Z,ph,7.99123352812285
2022-11-30T04:30:00Z,temperature,27.87
2022-11-30T04:30:00Z,ph,7.9756710611862
2022-11-30T05:00:00Z,temperature,27.87
2022-11-30T05:00:00Z,ph,7.98352179602254
2022-11-30T05:30:00Z,temperature,27.85
2022-11-30T05:30:00Z,ph,7.98439934308136
2022-11-30T06:00:00Z,temperature,27.53
2022-11-30T06:00:00Z,ph,8.00008209896398
2022-11-30T06:30:00Z,temperature,27.58
2022-11-30T06:30:00Z,ph,7.97444408083685
2022-11-30T07:00:00Z,temperature,27.58
2022-11-30T07:00:00Z,ph,7.99720606833134
2022-11-30T07:30:00Z,temperature,27.53
2022-11-30T07:30:00Z,ph,8.00523149987612
2022-11-30T08:00:00Z,temperature,27.48
2022-11-30T08:00:00Z,ph,8.00079055683535
2022-11-30T08:30:00Z,temperature,27.53
2022-11-30T08:30:00Z,ph,8.00523149987612
2022-11-30T09:00:00Z,temperature,27.6
2022-11-30T09:00:00Z,ph,8.0060813706502
2022-11-30T09:30:00Z,temperature,27.58
2022-11-30T09:30:00Z,ph,8.00614827770417
2022-11-30T10:00:00Z,temperature,27.58
2022-11-30T10:00:00Z,ph,8.00831608603698
2022-11-30T10:30:00Z,temperature,27.6
2022-11-30T10:30:00Z,ph,8.00174604229531
2022-11-30T11:00:00Z,temperature,27.33
2022-11-30T11:00:00Z,ph,7.99071327815131
2022-11-30T11:30:00Z,temperature,27.33
2022-11-30T11:30:00Z,ph,7.99369649450547
2022-11-30T12:00:00Z,temperature,27.38
2022-11-30T12:00:00Z,ph,7.99461580146721
2022-11-30T12:30:00Z,temperature,27.53
2022-11-30T12:30:00Z,ph,7.993306571448
2022-11-30T13:00:00Z,temperature,27.55
2022-11-30T13:00:00Z,ph,7.99188549198545
2022-11-30T13:30:00Z,temperature,27.6
2022-11-30T13:30:00Z,ph,7.99713975591823
2022-11-30T14:00:00Z,temperature,27.6
2022-11-30T14:00:00Z,ph,8.00255891636185
2022-11-30T14:30:00Z,temperature,27.68
2022-11-30T14:30:00Z,ph,8.00175054186773
2022-11-30T15:00:00Z,temperature,27.7
2022-11-30T15:00:00Z,ph,8.00574696881192
2022-11-30T15:30:00Z,temperature,27.68
2022-11-30T15:30:00Z,ph,7.98305941004408
2022-11-30T16:00:00Z,temperature,27.65
2022-11-30T16:00:00Z,ph,7.97584280070271
2022-11-30T16:30:00Z,temperature,27.65
2022-11-30T16:30:00Z,ph,7.97692645263916
2022-11-30T17:00:00Z,temperature,27.63
2022-11-30T17:00:00Z,ph,8.00950312972013
2022-11-30T17:30:00Z,temperature,27.65
2022-11-30T17:30:00Z,ph,7.99887040435233
2022-11-30T18:00:00Z,temperature,27.7
2022-11-30T18:00:00Z,ph,7.98868228726795
2022-11-30T18:30:00Z,temperature,27.75
2022-11-30T18:30:00Z,ph,7.9950177560781
2022-11-30T19:00:00Z,temperature,27.75
2022-11-30T19:00:00Z,ph,8.01099631029802
2022-11-30T19:30:00Z,temperature,27.7
2022-11-30T19:30:00Z,ph,8.01008085618816
2022-11-30T20:00:00Z,temperature,27.6
2022-11-30T20:00:00Z,ph,8.0074361607611
2022-11-30T20:30:00Z,temperature,27.51
2022-11-30T20:30:00Z,ph,8.0099060311588
2022-11-30T21:00:00Z,temperature,27.46
2022-11-30T21:00:00Z,ph,8.02200170686437
2022-11-30T21:30:00Z,temperature,27.41
2022-11-30T21:30:00Z,ph,8.02298510537253
2022-11-30T22:00:00Z,temperature,27.46
2022-11-30T22:00:00Z,ph,8.02200170686437
2022-11-30T22:30:00Z,temperature,27.46
2022-11-30T22:30:00Z,ph,8.00953183327462
2022-11-30T23:00:00Z,temperature,27.55
2022-11-30T23:00:00Z,ph,8.00895868572467
2022-11-30T23:30:00Z,temperature,28.02
2022-11-30T23:30:00Z,ph,7.99953735200373
2022-12-01T00:00:00Z,temperature,28.22
2022-12-01T00:00:00Z,ph,8.00293005407708
2022-12-01T00:30:00Z,temperature,28.3
2022-12-01T00:30:00Z,ph,8.0007715993979
2022-12-01T01:00:00Z,temperature,28.32
2022-12-01T01:00:00Z,ph,7.99556930142703
2022-12-01T01:30:00Z,temperature,28.32
2022-12-01T01:30:00Z,ph,7.99340681410446
2022-12-01T02:00:00Z,temperature,28.3
2022-12-01T02:00:00Z,ph,7.99428370702735
2022-12-01T02:30:00Z,temperature,28.25
2022-12-01T02:30:00Z,ph,7.99471901945926
2022-12-01T03:00:00Z,temperature,28.2
2022-12-01T03:00:00Z,ph,7.9967769876509
2022-12-01T03:30:00Z,temperature,28.22
2022-12-01T03:30:00Z,ph,7.99454763527927
2022-12-01T04:00:00Z,temperature,28.2
2022-12-01T04:00:00Z,ph,7.99190945371965
2022-12-01T04:30:00Z,temperature,28.2
2022-12-01T04:30:00Z,ph,7.99731782475437
2022-12-01T05:00:00Z,temperature,28.2
2022-12-01T05:00:00Z,ph,7.99731782475437
2022-12-01T05:30:00Z,temperature,28.2
2022-12-01T05:30:00Z,ph,7.99975159171999
2022-12-01T06:00:00Z,temperature,28.15
2022-12-01T06:00:00Z,ph,7.99991749255164
2022-12-01T06:30:00Z,temperature,28.34
2022-12-01T06:30:00Z,ph,7.99604384631417
2022-12-01T07:00:00Z,temperature,28.39
2022-12-01T07:00:00Z,ph,7.99317621063244
2022-12-01T07:30:00Z,temperature,28.39
2022-12-01T07:30:00Z,ph,7.99317621063244
2022-12-01T08:00:00Z,temperature,28.34
2022-12-01T08:00:00Z,ph,7.99090827961344
2022-12-01T08:30:00Z,temperature,28.1
2022-12-01T08:30:00Z,ph,7.99846039856678
2022-12-01T09:00:00Z,temperature,28.12
2022-12-01T09:00:00Z,ph,7.99704166555521
2022-12-01T09:30:00Z,temperature,28.1
2022-12-01T09:30:00Z,ph,7.99629633205278
2022-12-01T10:00:00Z,temperature,27.87
2022-12-01T10:00:00Z,ph,8.00193041563877
2022-12-01T10:30:00Z,temperature,27.41
2022-12-01T10:30:00Z,ph,8.00753073507338
2022-12-01T11:00:00Z,temperature,27.36
2022-12-01T11:00:00Z,ph,8.00742719188825
2022-12-01T11:30:00Z,temperature,27.48
2022-12-01T11:30:00Z,ph,8.00756721120196
2022-12-01T12:00:00Z,temperature,27.63
2022-12-01T12:00:00Z,ph,8.00787754373487
2022-12-01T12:30:00Z,temperature,27.36
2022-12-01T12:30:00Z,ph,8.01122363367753
2022-12-01T13:00:00Z,temperature,27.65
2022-12-01T13:00:00Z,ph,8.00916509774864
2022-12-01T13:30:00Z,temperature,27.73
2022-12-01T13:30:00Z,ph,8.01133435164521
2022-12-01T14:00:00Z,temperature,27.8
2022-12-01T14:00:00Z,ph,8.01353612798806
2022-12-01T14:30:00Z,temperature,27.83
2022-12-01T14:30:00Z,ph,8.01289360580014
2022-12-01T15:00:00Z,temperature,28.12
2022-12-01T15:00:00Z,ph,8.00948422197632
2022-12-01T15:30:00Z,temperature,28.32
2022-12-01T15:30:00Z,ph,8.00692235987053
2022-12-01T16:00:00Z,temperature,28.57
2022-12-01T16:00:00Z,ph,8.0082487645636
2022-12-01T16:30:00Z,temperature,28.02
2022-12-01T16:30:00Z,ph,8.00576069584885
2022-12-01T17:00:00Z,temperature,27.7
2022-12-01T17:00:00Z,ph,8.00953912026613
2022-12-01T17:30:00Z,temperature,27.53
2022-12-01T17:30:00Z,ph,8.01119396409017
2022-12-01T18:00:00Z,temperature,27.65
2022-12-01T18:00:00Z,ph,8.00347592508226
2022-12-01T18:30:00Z,temperature,27.38
2022-12-01T18:30:00Z,ph,8.00166586702763
2022-12-01T19:00:00Z,temperature,27.83
2022-12-01T19:00:00Z,ph,7.99502404171638
2022-12-01T19:30:00Z,temperature,27.78
2022-12-01T19:30:00Z,ph,8.01116632241153
2022-12-01T20:00:00Z,temperature,27.85
2022-12-01T20:00:00Z,ph,8.01255557315383
2022-12-01T20:30:00Z,temperature,27.8
2022-12-01T20:30:00Z,ph,8.00595434511648
2022-12-01T21:00:00Z,temperature,27.87
2022-12-01T21:00:00Z,ph,8.01302973040739
2022-12-01T21:30:00Z,temperature,27.85
2022-12-01T21:30:00Z,ph,8.01309703911676
2022-12-01T22:00:00Z,temperature,27.75
2022-12-01T22:00:00Z,ph,8.01505865459121
2022-12-01T22:30:00Z,temperature,27.6
2022-12-01T22:30:00Z,ph,8.01583585944871
2022-12-01T23:00:00Z,temperature,27.63
